Supplier_ID,Country,Sector,Year,Renewable_Energy_%,Emissions_Scope1_tCO2e,Emissions_Scope2_tCO2e,Emissions_Scope3_tCO2e,Data_Confidence,Recycled_Materials_%,Traceability_Score
SUP00371,USA,Packaging,2020,0,71,245,4031,0.55,11,0.62
SUP00371,USA,Packaging,2021,0,107,199,4249,0.61,16,0.56
SUP00371,USA,Packaging,2022,2,64,285,3802,0.72,25,0.68
SUP00371,USA,Packaging,2023,3,72,401,3877,0.45,21,0.47
SUP00371,USA,Packaging,2024,0,63,385,4232,0.65,18,0.63
SUP00372,Germany,Displays,2020,45,300,774,12387,0.81,51,0.84
SUP00372,Germany,Displays,2021,46,267,780,12251,0.89,54,0.81
SUP00372,Germany,Displays,2022,45,305,825,12179,0.84,43,0.78
SUP00372,Germany,Displays,2023,43,351,768,12020,0.72,43,0.76
SUP00372,Germany,Displays,2024,43,318,738,12440,0.86,52,0.84
SUP00373,Vietnam,Assembly,2020,37,120,744,10715,0.5,8,0.45
SUP00373,Vietnam,Assembly,2021,40,-10,624,10610,0.57,4,0.56
SUP00373,Vietnam,Assembly,2022,38,46,534,10631,0.49,0,0.49
SUP00373,Vietnam,Assembly,2023,37,54,379,9905,0.61,0,0.62
SUP00373,Vietnam,Assembly,2024,40,131,660,10289,0.42,0,0.44
SUP00374,Germany,Batteries,2020,69,708,1474,14599,0.64,34,0.62
SUP00374,Germany,Batteries,2021,63,778,1462,14893,0.6,34,0.58
SUP00374,Germany,Batteries,2022,60,792,1291,15091,0.55,25,0.55
SUP00374,Germany,Batteries,2023,69,606,1418,14676,0.57,41,0.57
SUP00374,Germany,Batteries,2024,64,690,1397,15111,0.63,24,0.59
SUP00375,Brazil,Textiles,2020,58,473,960,6834,0.4,22,0.48
SUP00375,Brazil,Textiles,2021,51,714,849,7460,0.56,18,0.47
SUP00375,Brazil,Textiles,2022,55,567,830,7384,0.6,24,0.58
SUP00375,Brazil,Textiles,2023,52,627,857,7251,0.5,13,0.48
SUP00375,Brazil,Textiles,2024,57,540,811,7282,0.59,29,0.57
SUP00376,Mexico,Semiconductors,2020,65,433,1391,15052,0.72,7,0.76
SUP00376,Mexico,Semiconductors,2021,58,351,1425,15143,0.52,2,0.58
SUP00376,Mexico,Semiconductors,2022,62,337,1422,14415,0.7,14,0.73
SUP00376,Mexico,Semiconductors,2023,66,364,1375,15038,0.7,0,0.75
SUP00376,Mexico,Semiconductors,2024,66,361,1312,15356,0.76,0,0.75
SUP00377,Mexico,Batteries,2020,9,689,1474,15513,0.61,5,0.64
SUP00377,Mexico,Batteries,2021,13,761,1429,14879,0.67,0,0.65
SUP00377,Mexico,Batteries,2022,15,810,1271,14945,0.82,4,0.75
SUP00377,Mexico,Batteries,2023,17,665,1311,14983,0.7,1,0.69
SUP00377,Mexico,Batteries,2024,15,751,1373,14987,0.75,5,0.67
SUP00378,Mexico,Textiles,2020,66,570,804,6528,0.39,19,0.48
SUP00378,Mexico,Textiles,2021,59,586,920,6675,0.42,31,0.49
SUP00378,Mexico,Textiles,2022,60,672,853,6593,0.45,25,0.5
SUP00378,Mexico,Textiles,2023,59,576,847,7184,0.54,23,0.57
SUP00378,Mexico,Textiles,2024,57,658,894,6470,0.47,19,0.5
SUP00379,China,Displays,2020,78,375,632,11677,0.39,15,0.41
SUP00379,China,Displays,2021,77,313,824,12554,0.53,29,0.41
SUP00379,China,Displays,2022,74,354,753,12398,0.48,15,0.44
SUP00379,China,Displays,2023,80,273,766,11652,0.4,19,0.38
SUP00379,China,Displays,2024,73,297,641,12223,0.45,28,0.38
SUP00380,Germany,Packaging,2020,7,10,-4,4250,0.55,33,0.57
SUP00380,Germany,Packaging,2021,3,75,141,4224,0.57,39,0.58
SUP00380,Germany,Packaging,2022,2,94,114,4106,0.65,31,0.64
SUP00380,Germany,Packaging,2023,0,164,265,4442,0.58,42,0.59
SUP00380,Germany,Packaging,2024,1,141,171,3890,0.56,33,0.58
SUP00381,USA,Packaging,2020,16,76,385,3985,0.79,59,0.82
SUP00381,USA,Packaging,2021,23,3,380,4001,0.81,51,0.82
SUP00381,USA,Packaging,2022,17,102,381,3505,0.78,44,0.79
SUP00381,USA,Packaging,2023,22,119,93,4464,0.77,47,0.77
SUP00381,USA,Packaging,2024,19,96,394,3986,0.8,54,0.83
SUP00382,Mexico,Displays,2020,7,274,720,12079,0.66,19,0.68
SUP00382,Mexico,Displays,2021,8,351,733,11902,0.61,6,0.64
SUP00382,Mexico,Displays,2022,8,386,984,11811,0.7,6,0.58
SUP00382,Mexico,Displays,2023,6,342,780,11857,0.71,5,0.69
SUP00382,Mexico,Displays,2024,8,341,768,11899,0.61,20,0.56
SUP00383,USA,Batteries,2020,70,764,1344,14730,0.59,37,0.66
SUP00383,USA,Batteries,2021,71,739,1612,14740,0.7,34,0.59
SUP00383,USA,Batteries,2022,66,794,1332,14946,0.57,48,0.56
SUP00383,USA,Batteries,2023,62,722,1398,15377,0.64,42,0.6
SUP00383,USA,Batteries,2024,65,839,1288,15233,0.65,33,0.59
SUP00384,USA,Displays,2020,15,241,786,12012,0.62,47,0.6
SUP00384,USA,Displays,2021,16,267,909,11400,0.72,44,0.67
SUP00384,USA,Displays,2022,17,393,766,12490,0.75,50,0.75
SUP00384,USA,Displays,2023,13,327,708,11785,0.79,62,0.79
SUP00384,USA,Displays,2024,15,273,759,11553,0.76,55,0.7
SUP00385,Germany,Batteries,2020,17,740,1308,14645,0.64,21,0.65
SUP00385,Germany,Batteries,2021,17,814,1395,14770,0.71,38,0.69
SUP00385,Germany,Batteries,2022,18,711,1373,15002,0.63,31,0.72
SUP00385,Germany,Batteries,2023,15,750,1588,15587,0.72,28,0.71
SUP00385,Germany,Batteries,2024,15,797,1298,15208,0.7,40,0.76
SUP00386,China,Textiles,2020,17,471,786,6989,0.6,33,0.53
SUP00386,China,Textiles,2021,24,697,696,6968,0.57,32,0.52
SUP00386,China,Textiles,2022,20,619,697,6667,0.4,33,0.47
SUP00386,China,Textiles,2023,25,534,712,6920,0.38,35,0.48
SUP00386,China,Textiles,2024,16,567,950,7263,0.42,39,0.54
SUP00387,Germany,Textiles,2020,58,540,799,7088,0.65,10,0.7
SUP00387,Germany,Textiles,2021,60,512,891,6796,0.74,11,0.71
SUP00387,Germany,Textiles,2022,59,498,909,7185,0.8,12,0.81
SUP00387,Germany,Textiles,2023,62,594,907,6902,0.87,13,0.81
SUP00387,Germany,Textiles,2024,57,649,893,6373,0.76,25,0.78
SUP00388,Thailand,Assembly,2020,0,42,687,10368,0.72,59,0.73
SUP00388,Thailand,Assembly,2021,0,88,728,10657,0.7,64,0.71
SUP00388,Thailand,Assembly,2022,0,61,568,10337,0.79,52,0.78
SUP00388,Thailand,Assembly,2023,4,76,453,10924,0.72,65,0.76
SUP00388,Thailand,Assembly,2024,4,81,580,10263,0.74,64,0.71
SUP00389,India,Assembly,2020,22,112,685,9834,0.77,3,0.8
SUP00389,India,Assembly,2021,29,86,438,10712,0.84,19,0.85
SUP00389,India,Assembly,2022,27,10,490,10607,0.91,8,0.78
SUP00389,India,Assembly,2023,26,118,627,10463,0.84,13,0.85
SUP00389,India,Assembly,2024,30,136,676,10527,0.88,15,0.88
SUP00390,Germany,Assembly,2020,14,123,556,10301,0.44,35,0.52
SUP00390,Germany,Assembly,2021,11,130,347,10661,0.55,29,0.48
SUP00390,Germany,Assembly,2022,19,22,602,10131,0.45,31,0.44
SUP00390,Germany,Assembly,2023,20,71,638,9904,0.44,37,0.43
SUP00390,Germany,Assembly,2024,15,58,443,10443,0.64,40,0.58
SUP00391,Germany,Assembly,2020,13,38,380,10472,0.65,46,0.66
SUP00391,Germany,Assembly,2021,7,98,487,10539,0.63,49,0.59
SUP00391,Germany,Assembly,2022,5,67,530,10553,0.63,53,0.67
SUP00391,Germany,Assembly,2023,8,-10,533,10274,0.57,58,0.67
SUP00391,Germany,Assembly,2024,12,134,412,10384,0.69,41,0.67
SUP00392,Vietnam,Semiconductors,2020,19,334,1426,14582,0.5,12,0.43
SUP00392,Vietnam,Semiconductors,2021,15,468,1470,15274,0.33,8,0.39
SUP00392,Vietnam,Semiconductors,2022,16,526,1309,15141,0.57,12,0.49
SUP00392,Vietnam,Semiconductors,2023,18,402,1321,15062,0.64,17,0.63
SUP00392,Vietnam,Semiconductors,2024,20,501,1457,14447,0.57,13,0.53
SUP00393,India,Textiles,2020,68,623,859,7156,0.9,50,0.88
SUP00393,India,Textiles,2021,63,697,848,7059,0.83,48,0.8
SUP00393,India,Textiles,2022,65,632,839,6391,0.75,59,0.75
SUP00393,India,Textiles,2023,63,665,834,6972,0.87,49,0.86
SUP00393,India,Textiles,2024,68,564,918,6783,0.84,53,0.85
SUP00394,USA,Textiles,2020,27,583,818,6970,0.91,39,0.91
SUP00394,USA,Textiles,2021,30,602,915,6793,1.0,55,0.96
SUP00394,USA,Textiles,2022,27,613,978,6836,1.0,51,0.9
SUP00394,USA,Textiles,2023,32,629,857,6832,0.86,39,0.89
SUP00394,USA,Textiles,2024,28,539,781,6748,0.85,55,0.93
SUP00395,India,Packaging,2020,57,25,298,3626,0.57,15,0.59
SUP00395,India,Packaging,2021,55,92,283,3723,0.52,6,0.55
SUP00395,India,Packaging,2022,56,-37,231,3848,0.46,6,0.46
SUP00395,India,Packaging,2023,54,21,186,3651,0.48,1,0.45
SUP00395,India,Packaging,2024,59,104,179,4516,0.47,10,0.48
SUP00396,Brazil,Displays,2020,47,340,731,11944,0.72,53,0.75
SUP00396,Brazil,Displays,2021,41,360,718,11823,0.7,49,0.69
SUP00396,Brazil,Displays,2022,45,386,702,12357,0.8,63,0.79
SUP00396,Brazil,Displays,2023,42,286,1069,12312,0.77,51,0.7
SUP00396,Brazil,Displays,2024,46,263,1027,12288,0.74,46,0.75
SUP00397,Brazil,Displays,2020,52,368,777,11806,0.41,19,0.4
SUP00397,Brazil,Displays,2021,58,443,802,12088,0.6,29,0.57
SUP00397,Brazil,Displays,2022,57,307,806,11773,0.53,30,0.46
SUP00397,Brazil,Displays,2023,54,341,668,12159,0.47,19,0.45
SUP00397,Brazil,Displays,2024,55,350,454,12220,0.56,36,0.52
SUP00398,India,Textiles,2020,5,632,874,7307,0.7,31,0.74
SUP00398,India,Textiles,2021,4,652,793,7181,0.77,35,0.75
SUP00398,India,Textiles,2022,11,599,953,7040,0.81,33,0.79
SUP00398,India,Textiles,2023,5,642,862,7340,0.7,29,0.66
SUP00398,India,Textiles,2024,12,535,971,6919,0.74,29,0.74
SUP00399,China,Semiconductors,2020,51,348,1479,14289,0.82,56,0.78
SUP00399,China,Semiconductors,2021,52,418,1479,14965,0.71,55,0.8
SUP00399,China,Semiconductors,2022,45,532,1417,15128,0.72,40,0.73
SUP00399,China,Semiconductors,2023,45,406,1612,14978,0.91,51,0.84
SUP00399,China,Semiconductors,2024,44,421,1392,14709,0.67,46,0.71
SUP00400,Thailand,Batteries,2020,11,803,1474,15003,0.64,0,0.59
SUP00400,Thailand,Batteries,2021,14,714,1560,15058,0.64,8,0.61
SUP00400,Thailand,Batteries,2022,9,763,1421,14753,0.67,0,0.62
SUP00400,Thailand,Batteries,2023,9,746,1410,15448,0.57,7,0.58
SUP00400,Thailand,Batteries,2024,8,753,1399,15295,0.56,2,0.59
SUP00401,Vietnam,Batteries,2020,65,754,1436,14895,0.65,20,0.7
SUP00401,Vietnam,Batteries,2021,63,766,1624,15329,0.72,19,0.7
SUP00401,Vietnam,Batteries,2022,59,731,1517,14854,0.63,12,0.69
SUP00401,Vietnam,Batteries,2023,65,723,1209,14505,0.62,15,0.61
SUP00401,Vietnam,Batteries,2024,64,666,1329,14546,0.63,20,0.66
SUP00402,Germany,Displays,2020,55,396,813,12281,0.62,49,0.58
SUP00402,Germany,Displays,2021,51,293,717,12157,0.59,37,0.58
SUP00402,Germany,Displays,2022,58,427,755,12129,0.55,47,0.61
SUP00402,Germany,Displays,2023,51,307,911,11566,0.71,33,0.66
SUP00402,Germany,Displays,2024,53,304,768,12126,0.53,43,0.59
SUP00403,USA,Assembly,2020,20,86,559,10948,0.88,51,0.74
SUP00403,USA,Assembly,2021,23,12,616,10268,0.71,57,0.76
SUP00403,USA,Assembly,2022,23,137,444,10393,0.74,58,0.75
SUP00403,USA,Assembly,2023,22,34,589,10573,0.83,53,0.73
SUP00403,USA,Assembly,2024,23,67,531,10227,0.82,59,0.77
SUP00404,Mexico,Displays,2020,18,353,741,11794,0.78,33,0.77
SUP00404,Mexico,Displays,2021,21,394,922,12188,0.87,36,0.82
SUP00404,Mexico,Displays,2022,20,339,779,11979,0.92,47,0.91
SUP00404,Mexico,Displays,2023,17,255,729,11525,0.85,35,0.97
SUP00404,Mexico,Displays,2024,19,310,860,12469,0.96,37,0.93
SUP00405,Vietnam,Displays,2020,15,326,894,12074,0.48,61,0.42
SUP00405,Vietnam,Displays,2021,8,313,996,12051,0.47,48,0.41
SUP00405,Vietnam,Displays,2022,14,194,675,11860,0.42,53,0.45
SUP00405,Vietnam,Displays,2023,11,428,733,12121,0.3,54,0.37
SUP00405,Vietnam,Displays,2024,13,312,682,12223,0.43,66,0.46
SUP00406,Germany,Displays,2020,35,393,776,11647,0.75,33,0.8
SUP00406,Germany,Displays,2021,30,438,740,11476,0.73,30,0.75
SUP00406,Germany,Displays,2022,29,344,769,11849,0.74,33,0.79
SUP00406,Germany,Displays,2023,31,256,866,11463,0.81,29,0.75
SUP00406,Germany,Displays,2024,31,274,600,12394,0.78,43,0.8
SUP00407,USA,Textiles,2020,54,620,790,7160,0.57,52,0.57
SUP00407,USA,Textiles,2021,53,581,780,6969,0.61,54,0.62
SUP00407,USA,Textiles,2022,59,462,973,6946,0.55,50,0.53
SUP00407,USA,Textiles,2023,62,556,815,7057,0.58,60,0.59
SUP00407,USA,Textiles,2024,54,613,787,6768,0.66,64,0.65
SUP00408,Brazil,Assembly,2020,36,172,538,10735,0.48,33,0.5
SUP00408,Brazil,Assembly,2021,31,65,492,10073,0.57,35,0.57
SUP00408,Brazil,Assembly,2022,31,121,586,9944,0.4,39,0.42
SUP00408,Brazil,Assembly,2023,36,77,560,10427,0.5,29,0.5
SUP00408,Brazil,Assembly,2024,31,28,668,11097,0.49,25,0.59
SUP00409,India,Assembly,2020,33,98,640,10277,0.56,53,0.46
SUP00409,India,Assembly,2021,35,158,610,10504,0.32,42,0.39
SUP00409,India,Assembly,2022,35,119,716,10267,0.46,58,0.48
SUP00409,India,Assembly,2023,35,101,608,10543,0.46,43,0.43
SUP00409,India,Assembly,2024,34,111,406,10688,0.45,50,0.41
SUP00410,Mexico,Displays,2020,1,361,770,11950,0.76,5,0.74
SUP00410,Mexico,Displays,2021,0,328,631,12017,0.8,6,0.73
SUP00410,Mexico,Displays,2022,0,341,901,12179,0.73,0,0.71
SUP00410,Mexico,Displays,2023,4,425,646,12176,0.81,0,0.81
SUP00410,Mexico,Displays,2024,0,379,995,11570,0.65,1,0.73
SUP00411,India,Packaging,2020,59,16,243,4340,0.58,25,0.59
SUP00411,India,Packaging,2021,60,60,262,3893,0.68,22,0.61
SUP00411,India,Packaging,2022,63,154,198,3811,0.55,15,0.57
SUP00411,India,Packaging,2023,62,19,385,4503,0.73,13,0.69
SUP00411,India,Packaging,2024,56,91,214,4183,0.77,30,0.7
SUP00412,China,Textiles,2020,54,593,928,7402,0.55,9,0.53
SUP00412,China,Textiles,2021,53,636,1041,7315,0.49,6,0.54
SUP00412,China,Textiles,2022,52,692,825,7327,0.48,9,0.55
SUP00412,China,Textiles,2023,48,532,637,7252,0.48,17,0.49
SUP00412,China,Textiles,2024,54,564,702,7173,0.55,15,0.55
SUP00413,USA,Textiles,2020,68,634,841,6790,0.64,35,0.74
SUP00413,USA,Textiles,2021,69,504,896,7103,0.75,36,0.75
SUP00413,USA,Textiles,2022,72,649,878,6985,0.88,40,0.77
SUP00413,USA,Textiles,2023,71,538,1041,6578,0.8,33,0.75
SUP00413,USA,Textiles,2024,69,668,844,6885,0.79,43,0.81
SUP00414,USA,Assembly,2020,9,78,434,10352,0.79,53,0.79
SUP00414,USA,Assembly,2021,1,71,524,10436,0.86,59,0.84
SUP00414,USA,Assembly,2022,8,113,752,10585,0.89,66,0.81
SUP00414,USA,Assembly,2023,10,65,576,10329,0.72,56,0.77
SUP00414,USA,Assembly,2024,8,175,707,9963,0.86,55,0.83
SUP00415,USA,Textiles,2020,45,671,684,7358,0.66,36,0.65
SUP00415,USA,Textiles,2021,50,651,945,7036,0.55,33,0.58
SUP00415,USA,Textiles,2022,42,659,824,7287,0.65,42,0.65
SUP00415,USA,Textiles,2023,48,561,1019,7319,0.58,37,0.59
SUP00415,USA,Textiles,2024,42,648,785,6914,0.5,35,0.58
SUP00416,USA,Semiconductors,2020,45,389,1314,15053,0.79,35,0.83
SUP00416,USA,Semiconductors,2021,42,399,1326,15383,0.95,36,0.97
SUP00416,USA,Semiconductors,2022,47,291,1394,14702,0.99,33,0.99
SUP00416,USA,Semiconductors,2023,45,309,1523,14688,0.88,23,0.93
SUP00416,USA,Semiconductors,2024,40,391,1335,14221,0.92,30,0.93
SUP00417,Vietnam,Semiconductors,2020,34,408,1475,15107,0.44,3,0.47
SUP00417,Vietnam,Semiconductors,2021,39,378,1450,14580,0.56,0,0.51
SUP00417,Vietnam,Semiconductors,2022,33,470,1536,15074,0.44,0,0.43
SUP00417,Vietnam,Semiconductors,2023,32,415,1382,14640,0.38,9,0.41
SUP00417,Vietnam,Semiconductors,2024,34,484,1240,14749,0.41,0,0.45
SUP00418,Brazil,Displays,2020,0,317,702,11650,0.6,49,0.54
SUP00418,Brazil,Displays,2021,0,349,812,11815,0.6,38,0.68
SUP00418,Brazil,Displays,2022,0,305,889,11710,0.52,52,0.58
SUP00418,Brazil,Displays,2023,4,296,738,12074,0.62,43,0.62
SUP00418,Brazil,Displays,2024,0,291,694,11732,0.59,38,0.61
SUP00419,Thailand,Displays,2020,45,344,761,12529,0.91,20,0.95
SUP00419,Thailand,Displays,2021,49,305,909,12022,0.95,21,0.9
SUP00419,Thailand,Displays,2022,50,289,688,12155,0.98,20,0.89
SUP00419,Thailand,Displays,2023,50,310,704,11648,0.94,22,0.89
SUP00419,Thailand,Displays,2024,52,293,767,12335,0.87,23,0.93
SUP00420,China,Packaging,2020,12,51,324,4159,0.53,48,0.57
SUP00420,China,Packaging,2021,12,73,116,4420,0.58,64,0.57
SUP00420,China,Packaging,2022,12,166,356,3659,0.52,58,0.53
SUP00420,China,Packaging,2023,19,94,413,3891,0.5,63,0.55
SUP00420,China,Packaging,2024,15,-43,166,3651,0.56,54,0.57
SUP00421,Mexico,Textiles,2020,20,566,980,6527,0.38,18,0.5
SUP00421,Mexico,Textiles,2021,23,618,934,7461,0.58,14,0.63
SUP00421,Mexico,Textiles,2022,26,575,849,6709,0.44,31,0.49
SUP00421,Mexico,Textiles,2023,21,616,898,7476,0.42,17,0.48
SUP00421,Mexico,Textiles,2024,27,636,866,7077,0.55,31,0.49
SUP00422,Thailand,Textiles,2020,40,524,1002,7060,0.64,8,0.66
SUP00422,Thailand,Textiles,2021,37,571,776,6735,0.6,6,0.62
SUP00422,Thailand,Textiles,2022,43,566,884,6721,0.56,14,0.6
SUP00422,Thailand,Textiles,2023,40,577,666,7051,0.68,5,0.63
SUP00422,Thailand,Textiles,2024,44,678,727,6942,0.55,2,0.65
SUP00423,Germany,Displays,2020,39,401,780,11721,0.54,17,0.55
SUP00423,Germany,Displays,2021,41,273,845,12139,0.6,16,0.61
SUP00423,Germany,Displays,2022,37,366,682,12063,0.47,15,0.45
SUP00423,Germany,Displays,2023,41,263,805,11929,0.45,3,0.54
SUP00423,Germany,Displays,2024,40,327,664,12158,0.5,0,0.54
SUP00424,Mexico,Displays,2020,33,334,714,11762,0.69,33,0.67
SUP00424,Mexico,Displays,2021,30,289,816,12112,0.78,20,0.74
SUP00424,Mexico,Displays,2022,31,209,690,11875,0.67,24,0.64
SUP00424,Mexico,Displays,2023,29,346,733,11714,0.67,22,0.72
SUP00424,Mexico,Displays,2024,37,336,804,11955,0.62,18,0.62
SUP00425,Brazil,Packaging,2020,37,-24,250,4141,0.61,16,0.54
SUP00425,Brazil,Packaging,2021,36,78,258,3831,0.58,11,0.61
SUP00425,Brazil,Packaging,2022,35,117,301,3747,0.69,16,0.64
SUP00425,Brazil,Packaging,2023,42,26,440,4014,0.59,15,0.63
SUP00425,Brazil,Packaging,2024,39,27,299,4262,0.55,22,0.51
SUP00426,Germany,Packaging,2020,8,161,155,4240,0.57,32,0.54
SUP00426,Germany,Packaging,2021,13,49,246,4314,0.38,30,0.38
SUP00426,Germany,Packaging,2022,7,49,158,4115,0.29,39,0.4
SUP00426,Germany,Packaging,2023,5,36,198,4248,0.39,31,0.45
SUP00426,Germany,Packaging,2024,10,32,324,3879,0.52,31,0.47
SUP00427,Mexico,Batteries,2020,65,799,1535,14871,0.47,9,0.47
SUP00427,Mexico,Batteries,2021,68,780,1582,15346,0.48,0,0.41
SUP00427,Mexico,Batteries,2022,65,791,1422,14975,0.37,3,0.38
SUP00427,Mexico,Batteries,2023,67,722,1322,14749,0.46,0,0.54
SUP00427,Mexico,Batteries,2024,66,671,1487,14786,0.43,0,0.45
SUP00428,Brazil,Displays,2020,0,367,799,11515,0.45,6,0.46
SUP00428,Brazil,Displays,2021,0,349,721,11315,0.55,5,0.44
SUP00428,Brazil,Displays,2022,0,319,730,11864,0.31,17,0.36
SUP00428,Brazil,Displays,2023,2,342,874,12348,0.46,7,0.46
SUP00428,Brazil,Displays,2024,1,313,609,11739,0.42,21,0.38
SUP00429,Brazil,Assembly,2020,16,144,536,10253,0.87,50,0.86
SUP00429,Brazil,Assembly,2021,21,133,562,10229,0.88,45,0.91
SUP00429,Brazil,Assembly,2022,18,47,648,10552,0.81,49,0.83
SUP00429,Brazil,Assembly,2023,20,78,499,10229,0.89,50,0.86
SUP00429,Brazil,Assembly,2024,15,88,589,10579,0.96,39,0.96
SUP00430,Germany,Assembly,2020,9,83,651,10398,0.82,27,0.78
SUP00430,Germany,Assembly,2021,10,160,566,10373,0.65,29,0.55
SUP00430,Germany,Assembly,2022,14,93,561,10716,0.81,31,0.79
SUP00430,Germany,Assembly,2023,13,106,391,10530,0.67,34,0.65
SUP00430,Germany,Assembly,2024,16,171,592,10552,0.73,31,0.75
SUP00431,Thailand,Textiles,2020,43,597,791,7670,0.35,50,0.39
SUP00431,Thailand,Textiles,2021,36,602,886,7355,0.43,62,0.42
SUP00431,Thailand,Textiles,2022,42,534,1155,6840,0.31,58,0.37
SUP00431,Thailand,Textiles,2023,39,587,765,7514,0.44,58,0.4
SUP00431,Thailand,Textiles,2024,40,612,784,7306,0.31,54,0.37
SUP00432,Germany,Textiles,2020,21,552,843,6262,0.43,22,0.48
SUP00432,Germany,Textiles,2021,14,693,797,6921,0.55,24,0.5
SUP00432,Germany,Textiles,2022,23,628,968,6929,0.55,17,0.47
SUP00432,Germany,Textiles,2023,20,522,767,6944,0.56,22,0.47
SUP00432,Germany,Textiles,2024,18,621,786,7052,0.51,33,0.51
SUP00433,Germany,Packaging,2020,55,61,195,4376,0.81,3,0.8
SUP00433,Germany,Packaging,2021,50,22,82,4222,0.71,8,0.74
SUP00433,Germany,Packaging,2022,58,182,293,3967,0.68,13,0.72
SUP00433,Germany,Packaging,2023,53,-19,347,3925,0.7,0,0.7
SUP00433,Germany,Packaging,2024,50,53,137,4076,0.66,0,0.75
SUP00434,Germany,Semiconductors,2020,79,360,1268,15389,0.64,43,0.67
SUP00434,Germany,Semiconductors,2021,74,382,1253,14858,0.77,42,0.73
SUP00434,Germany,Semiconductors,2022,79,443,1398,15021,0.84,35,0.87
SUP00434,Germany,Semiconductors,2023,78,361,1474,15415,0.71,43,0.71
SUP00434,Germany,Semiconductors,2024,80,402,1280,14762,0.77,29,0.76
SUP00435,Mexico,Assembly,2020,10,64,620,10016,0.42,38,0.41
SUP00435,Mexico,Assembly,2021,11,151,566,10717,0.41,21,0.42
SUP00435,Mexico,Assembly,2022,10,129,610,10439,0.44,28,0.46
SUP00435,Mexico,Assembly,2023,13,138,679,10383,0.47,28,0.51
SUP00435,Mexico,Assembly,2024,8,108,405,10867,0.39,40,0.41
SUP00436,Vietnam,Assembly,2020,41,229,660,10769,0.83,22,0.86
SUP00436,Vietnam,Assembly,2021,38,68,496,10771,0.81,16,0.84
SUP00436,Vietnam,Assembly,2022,43,135,510,10359,0.83,25,0.84
SUP00436,Vietnam,Assembly,2023,40,245,486,10448,0.81,18,0.85
SUP00436,Vietnam,Assembly,2024,38,59,516,10187,1.0,26,0.96
SUP00437,Brazil,Assembly,2020,20,158,410,10159,0.76,33,0.78
SUP00437,Brazil,Assembly,2021,22,108,569,10210,0.75,23,0.79
SUP00437,Brazil,Assembly,2022,17,92,674,10744,0.86,16,0.86
SUP00437,Brazil,Assembly,2023,17,61,551,10116,0.89,15,0.88
SUP00437,Brazil,Assembly,2024,20,77,601,10914,0.95,25,0.92
SUP00438,Brazil,Textiles,2020,22,630,965,7564,0.78,24,0.78
SUP00438,Brazil,Textiles,2021,17,543,882,6873,0.74,9,0.73
SUP00438,Brazil,Textiles,2022,22,614,837,7194,0.65,25,0.69
SUP00438,Brazil,Textiles,2023,19,641,891,6641,0.72,20,0.67
SUP00438,Brazil,Textiles,2024,21,704,869,6865,0.67,17,0.76
SUP00439,China,Semiconductors,2020,24,368,1335,14953,0.5,12,0.55
SUP00439,China,Semiconductors,2021,23,396,1200,14729,0.57,27,0.52
SUP00439,China,Semiconductors,2022,23,374,1374,14957,0.67,17,0.58
SUP00439,China,Semiconductors,2023,26,410,1387,15234,0.6,18,0.57
SUP00439,China,Semiconductors,2024,28,396,1398,14890,0.65,30,0.6
SUP00440,Brazil,Batteries,2020,77,828,1308,14931,0.8,25,0.84
SUP00440,Brazil,Batteries,2021,78,793,1404,14524,0.68,26,0.7
SUP00440,Brazil,Batteries,2022,76,799,1330,14781,0.64,16,0.65
SUP00440,Brazil,Batteries,2023,82,727,1395,14730,0.77,28,0.7
SUP00440,Brazil,Batteries,2024,81,734,1274,14972,0.65,15,0.71
SUP00441,Mexico,Batteries,2020,40,907,1308,14421,0.61,34,0.59
SUP00441,Mexico,Batteries,2021,47,695,1497,14833,0.6,34,0.56
SUP00441,Mexico,Batteries,2022,49,701,1265,14946,0.52,46,0.57
SUP00441,Mexico,Batteries,2023,46,749,1326,14670,0.56,50,0.58
SUP00441,Mexico,Batteries,2024,42,763,1424,15155,0.68,53,0.6
SUP00442,Vietnam,Batteries,2020,38,735,1549,14978,0.88,33,0.83
SUP00442,Vietnam,Batteries,2021,42,754,1449,14946,0.85,37,0.84
SUP00442,Vietnam,Batteries,2022,41,737,1399,14671,0.86,31,0.83
SUP00442,Vietnam,Batteries,2023,39,814,1419,15321,0.86,23,0.84
SUP00442,Vietnam,Batteries,2024,35,776,1456,14937,0.79,35,0.85
SUP00443,India,Textiles,2020,68,464,851,7283,0.63,55,0.69
SUP00443,India,Textiles,2021,70,608,644,7466,0.55,59,0.6
SUP00443,India,Textiles,2022,67,657,872,7103,0.74,53,0.7
SUP00443,India,Textiles,2023,68,591,826,7277,0.66,49,0.67
SUP00443,India,Textiles,2024,74,716,773,7020,0.8,46,0.77
SUP00444,India,Packaging,2020,73,-8,338,3951,0.52,26,0.52
SUP00444,India,Packaging,2021,68,64,266,4045,0.67,37,0.64
SUP00444,India,Packaging,2022,75,118,316,4179,0.57,40,0.51
SUP00444,India,Packaging,2023,68,150,200,4156,0.49,37,0.49
SUP00444,India,Packaging,2024,68,-15,269,3653,0.39,33,0.5
SUP00445,Brazil,Textiles,2020,44,573,786,7566,0.71,24,0.68
SUP00445,Brazil,Textiles,2021,51,657,732,6811,0.7,24,0.85
